Unnamed: 0,lyrics_filename,mood,lyrics,mood_cats,song_name,artist_name,spotify_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
329,Harry_Connick__Jr___It_Had_To_Be_You_Big_Band_and_Vocals,calm,"""It Had To Be You Big Band and Vocals Lyrics[Verse]\nIt had to be you\nIt had to be you\nI wandered around and finally found\nThe somebody who\nCould make me be true\nCould make me be blue\nOr even be glad just to be sad\nThinking of you\n\n[Chorus]\nSome others I've seen\nMight never be mean\nMight never be cross\nOr try to be boss\nBut they wouldn't do\nFor nobody else gave me a thrill\nWith all your faults I love you still\nIt had to be you, wonderful you\nIt had to be you\n[Instrumental Break]\n\n[Chorus]\nSome others I've seen\nMight never be mean\nMight never be cross\nOr try to be boss\nThey wouldn't do\nFor nobody else gave me a thrill\nWith all your faults I love you still\nBaby, it had to be you, wonderful you\nHad to be youSee Harry Connick, Jr. LiveGet tickets as low as $75You might also likeEmbed"", 'default'",2,It Had To Be You Big Band and Vocals,Harry Connick  Jr,58Znl2X9CgsghGUZrkEUr4,0.543,0.284,5,-13.205,1,0.051,0.683,0.0,0.101,0.409,125.558,audio_features,58Znl2X9CgsghGUZrkEUr4,spotify:track:58Znl2X9CgsghGUZrkEUr4,https://api.spotify.com/v1/tracks/58Znl2X9CgsghGUZrkEUr4,https://api.spotify.com/v1/audio-analysis/58Znl2X9CgsghGUZrkEUr4,158227,4
330,Blonde_Redhead___My_Impure_Hair,sad,"""My Impure Hair LyricsI've lost my key\nI've gone too far\nWas it enough to make you sick ?\nMaybe I live again, but would I lose again my virginity ?\nOh, my virginity\n\nI'm shaped to get in your way\nBut in the end\nWe defend our decadence\nYou never wept like that\nWhatever lost I won't forget about you\nOh, forget about you\nIt's not what I said, it's what you said\nIt's what you did that belongs to everyone\nIt's not what I hate, it's what you hate\nIts decadence belongs to everyone\n\nOne day I lie next to you and you stroke my impure heart\n\nYou touched my heart\nOh, forget about you\nYou touched my heart\nYou touched my heart\nOh, forget about you\n\nOh, my virginityYou might also likeEmbed"", 'default'",1,My Impure Hair,Blonde Redhead,0f3St75DrZvTtHiV5JSpbc,0.317,0.519,9,-9.577,1,0.0373,0.0479,0.0862,0.121,0.105,116.093,audio_features,0f3St75DrZvTtHiV5JSpbc,spotify:track:0f3St75DrZvTtHiV5JSpbc,https://api.spotify.com/v1/tracks/0f3St75DrZvTtHiV5JSpbc,https://api.spotify.com/v1/audio-analysis/0f3St75DrZvTtHiV5JSpbc,292307,4
331,Idlewild___The_Space_Between_All_Things,calm,"""The Space Between All Things LyricsAll the walls of your house\nWere painted in deep blue\nYou're at that indecisive age to choose colours that reflect you\nAnd everything and nothing\nIs in the space between all things\nThat fascinates as much as it agitates\nWords turn me into what I say\nAs you pull your yellow stained fingers\nThrough your unkempt hair\nI noticed that the corners of your jeans\nWere folded neatly into squares\nYour thoughts are the strangest place that you've ever been\nStranger even than Los Angeles\nIt's like a cinema where they never ask you to leave\nSo I wait and I wait\nAnd concentrate on being as far away\nFrom fate so I wait\nAnd concentrate on being as far away\n\nShe had a north Atlantic film star grace\nThat's why her tears are out of place\nThat kind of sadness has more style\nSo nothing will make her smile\nExcept as soon as anything happens\nShe'll drag me on the street\nAnd hand in hand we stand protesting\nWhile everyone is still asleep\n\nSo I wait and I wait\nAnd concentrate on being as far away\nFrom fate so I wait\nAnd concentrate on being as far away\n\nSo I wait and I wait\nAnd concentrate on being as far away\nFrom fate so I wait\nAnd concentrate on being as far away\n\nI wait\nI wait\nI wait\nI wait...You might also likeEmbed"", 'default'",2,The Space Between All Things,Idlewild,7pes8uQmsmsHtFiG1eFsJM,0.336,0.11,11,-19.231,1,0.0444,0.951,0.935,0.11,0.0389,72.343,audio_features,7pes8uQmsmsHtFiG1eFsJM,spotify:track:7pes8uQmsmsHtFiG1eFsJM,https://api.spotify.com/v1/tracks/7pes8uQmsmsHtFiG1eFsJM,https://api.spotify.com/v1/audio-analysis/7pes8uQmsmsHtFiG1eFsJM,1313971,4
332,Katatonia___Clean_Today,sad,"""Clean Today LyricsAll the white lights falling\nThe blue lights are falling\nNight is warm\nCame down with a promise\nI have my best shirt on\nI lower myself now\nIt is a way to forget\nOf last year's failure\n\nWill the streetlights reflect me well enough\nAm I transparent when I am clean\nWill the darkness around me be so strong\nThat there is no way I can be seen\nBoys will we become\nHeroes of this night\nOr am I just happy\nWhenever not sober\nI cleaned myself well\nClean today\n\nWill the streetlights reflect me well enough\nAm I transparent when I am clean\nWill the darkness around me be so strong\nThat there is no way I can be seen\n\nWill the streetlights reflect me well enough\nAm I transparent when I am clean\nWill the darkness around me be so strong\nThat there is no way I will be seen\n\nAnd when I pause for one breath\nI see millions like me\n\nAnd when I pause for one breath\nI see millions like me\n\nWill the streetlights reflect me well enough\nAm I transparent when I am clean\nWill the darkness around me be so strong\nThat there is no way I can be seen\nYou might also likeWill the streetlights reflect me well enough\nAm I transparent when I am clean\nWill the darkness around me be so strong\nThat there is no way I will be seenEmbed"", 'default'",1,Clean Today,Katatonia,3LSBODvr96eWDzLPyuc1i4,0.872,0.278,2,-11.478,1,0.409,0.159,0.0,0.0552,0.49,74.996,audio_features,3LSBODvr96eWDzLPyuc1i4,spotify:track:3LSBODvr96eWDzLPyuc1i4,https://api.spotify.com/v1/tracks/3LSBODvr96eWDzLPyuc1i4,https://api.spotify.com/v1/audio-analysis/3LSBODvr96eWDzLPyuc1i4,117191,4
333,Dionne_Warwick___Walk_On_By,sad,"""Walk on By LyricsIf you see me walkin' down the street\nAnd I start to cry each time we meet\nWalk on by\nWalk on by\n\nMake believe that you don't see the tears\nJust let me grieve in private 'cause each time I see you\nI break down and cry\n\nWalk on by don't stop\nWalk on by don't stop\nWalk on by\nI just can't get over losin' you\nAnd so if I seem, broken and blue\nWalk on by\nWalk on by\n\nFoolish pride, that's all that I have left\nSo let me hide the tears and the sadness you gave me\nWhen you said goodbye\n\nWalk on by don't stop\nWalk on by don't stop\nWalk on by don't stop\nWalk on...\n\nWalk on by\nWalk on by\n\nFoolish pride, that's all that I have left\nSo let me hide the tears and the sadness you gave me\nWhen you said goodbye\n\nWalk on by don't stop\nWalk on by don't stop\nNow you really gotta go, so walk on by\nDon't, don't stop Baby, leave, you'll never see the tears I cry\nDon't, don't stop Now you really gotta go, so walk on by\nDon't, don't stop Mm, Baby, leave, you'll never see the tears I cry\nDon't, don't stop Now you really gotta go, so walk on by\nDon't, don't stopSee Dionne Warwick LiveGet tickets as low as $78You might also like3Embed"", 'default'",1,Walk On By,Dionne Warwick,3xsOtNxtBW0oTI1OWKAzTm,0.7,0.33,5,-9.027,1,0.0303,0.719,8.6e-05,0.136,0.524,98.605,audio_features,3xsOtNxtBW0oTI1OWKAzTm,spotify:track:3xsOtNxtBW0oTI1OWKAzTm,https://api.spotify.com/v1/tracks/3xsOtNxtBW0oTI1OWKAzTm,https://api.spotify.com/v1/audio-analysis/3xsOtNxtBW0oTI1OWKAzTm,178333,4
334,French_Kicks___Close_To_Modern,happy,"""Close to Modern LyricsYou make a pretty fine memory Ohh\nOnce you find out next to me Ohh\nJust in time now wait and see Ohh\nIf they're cryin' out for you or me\nYou wanna live right over the time\nGimme everything I know oh everything I know\nYou wanna live right over the time\nGimme everything I know oh everything I know\nClose to modern close to modern\nOooh you watch you're so pretty\nAnd you never stop givin'\nTill we get lost everytime\nMy baby don't ever stop hangin' on me\nWhat I think of you oh we get lost everytime\nWoohoohoo ahhh\nWoohoohoo ahhh\nWoohoohoo ahhh\nWoohoohoo ahhh\nWoohoohoo ahhh\nWoohoohoo ahhh\nWoohoohoo ahhh\nWoohoohoo ahhh\nWoohoohooYou might also likeEmbed"", 'default'",0,Close To Modern,French Kicks,5je50db3mMgUEXcc47V2QM,0.489,0.519,6,-6.099,1,0.0266,0.281,7.25e-06,0.121,0.163,108.259,audio_features,5je50db3mMgUEXcc47V2QM,spotify:track:5je50db3mMgUEXcc47V2QM,https://api.spotify.com/v1/tracks/5je50db3mMgUEXcc47V2QM,https://api.spotify.com/v1/audio-analysis/5je50db3mMgUEXcc47V2QM,211787,4
335,Engineers___Said_And_Done,happy,"""Said And Done LyricsIn theory we're the same\nNo great shame\nThough we're poles apart\n\nFrom here to here knows when\nCan't understand\nWhy you think this way\n\nStood firm and took the strain\nOf every day\nWith the same old chores\nObsessive with the way\nThat you play\nAnd it goes on and on\n\nSo something has to change\nAs we grow bolder\nSomeone's got to live\nBy what's been said and done\n\nWe all know that you'll change\nWhen they say\nIt's been the perfect choice\n\nIs the risk worth all the pain\nThat your name's\nImportant after all\n\nDisagree but never say\nThat my aims\nWere the same as yours\n\nIn theory we're the same\nNo great shame\nThough we're poles apart\n\nSo something has to change\nAs we grow bolder\nSomeone's got to live\nBy what's been said and done\nYou might also likeSo something has to change\nAs we grow bolder\nSomeone's got to live\nBy what's been said and doneEmbed"", 'default'",0,Said And Done,Engineers,4UHl1Cn7CqzHHm6P54HYBn,0.635,0.742,0,-6.002,0,0.296,0.0196,0.0,0.333,0.575,75.523,audio_features,4UHl1Cn7CqzHHm6P54HYBn,spotify:track:4UHl1Cn7CqzHHm6P54HYBn,https://api.spotify.com/v1/tracks/4UHl1Cn7CqzHHm6P54HYBn,https://api.spotify.com/v1/audio-analysis/4UHl1Cn7CqzHHm6P54HYBn,101799,4
336,Gene_Kelly___Singin_In_The_Rain,happy,"""Singin’ In The Rain LyricsI'm singing in the rain, just singin' in the rain\nWhat a glorious feeling, I'm happy again\nI'm laughing at clouds so dark up above\nThe sun's in my heart and I'm ready for love\nLet the stormy clouds chase everyone from the place\nCome on with the rain, I've a smile on my face\nI walk down the lane with a happy refrain\nJust singin', singin' in the rain\nDancing in the rain, I'm happy again\nI'm singin' and dancing in the rain\nI'm dancing and singin' in the rainYou might also like5Embed"", 'default'",0,Singin In The Rain,Gene Kelly,44SRV8i8C91aMGz7z3nQet,0.364,0.257,5,-11.518,1,0.0308,0.979,0.0129,0.161,0.331,134.686,audio_features,44SRV8i8C91aMGz7z3nQet,spotify:track:44SRV8i8C91aMGz7z3nQet,https://api.spotify.com/v1/tracks/44SRV8i8C91aMGz7z3nQet,https://api.spotify.com/v1/audio-analysis/44SRV8i8C91aMGz7z3nQet,173666,4
337,Dragonette___Get_Lucky,happy,"""Get Lucky LyricsSometimes the sun shines on us\nSometimes the rain goes and a rainbow's all that's left\nWe got lucky, hey, didn't we, baby?\n\n‘Cause I like your head on my shoulder\nI like the way you smile, the way you smile oh oh\nWe both think the weather's getting better\nSo let's get lucky, let's go all the way\n\nI found you seaside in the fog\nI hadn't tried a lot of looking for anything at all\nThe cloud cover of fog\nAll the hearts I'm gonna' love in the morning\nAnd I like my head on your shoulder\nI like the way you smile, the way you smile oh oh\nAnd we both think the weather's getting better\nSo let's get lucky, let's go all the way\n\nAll the way, get lucky\nThe weatherman says it's wet and cloudy\nStay indoors, sit out the storm\nIt looks like this might be a quickie\n\nHey handsome, we got it good\nHey mister, we gone and done it\nJust because we could\nBecause it's cloudy out there\nStaying in like we should\n\n‘Cause I like your head on my shoulder\nMe I like the way you smile, the way you smile oh oh\nAnd we both know the weather will get better\nSo let's get lucky, let's go all the way\nLet's get lucky, come on, go all the wayYou might also likeEmbed"", 'default'",0,Get Lucky,Dragonette,7HDcd1vyDdNWq897wSILCZ,0.77,0.743,6,-3.251,1,0.0299,0.0205,0.0003,0.144,0.843,123.014,audio_features,7HDcd1vyDdNWq897wSILCZ,spotify:track:7HDcd1vyDdNWq897wSILCZ,https://api.spotify.com/v1/tracks/7HDcd1vyDdNWq897wSILCZ,https://api.spotify.com/v1/audio-analysis/7HDcd1vyDdNWq897wSILCZ,253723,4
338,Avril_Lavigne___Hot,happy,"""Hot Lyrics[Intro]\nOh, oh-oh\nYou're so good to me, baby, baby\n\n[Verse 1]\nI wanna lock you up in my closet\nWhere no one's around\nI wanna put your hand in my pocket\nBecause you're allowed\nI wanna drive you into the corner\nAnd kiss you without a sound\nI wanna stay this way forever\nI'll say it loud\n[Pre-Chorus]\nNow you're in\nAnd you can't get out\n\n[Chorus]\nYou make me so hot, make me wanna drop\nYou're so ridiculous, I can barely stop\nI can hardly breathe, you make me wanna scream\nYou're so fabulous, you're so good to me baby, baby\nYou're so good to me, baby, baby\n\n[Verse 2]\nI can make you feel all better\nJust take it in\nAnd I can show you all the places\nYou've never been Ah\nAnd I can make you say everything\nThat you never said\nAnd I will let you do anything\nAgain and again\n\n[Pre-Chorus]\nNow you're in\nAnd you can't get out\n\n[Chorus]\nYou make me so hot, make me wanna drop\nYou're so ridiculous, I can barely stop\nI can hardly breathe, you make me wanna scream\nYou're so fabulous, you're so good to me baby, baby\nYou're so good to me, baby, baby\nSee Avril Lavigne LiveGet tickets as low as $83You might also like[Bridge]\nKiss me gently\nAlways, I know\nHold me, love me\nDon't ever go\nOh, yeah Yeah, yeah, yeah, yeah, yeah\n\n[Chorus]\nYou make me so hot, make me wanna drop\nYou're so ridiculous, I can barely stop\nI can hardly breathe, you make me wanna scream\nYou're so fabulous You're so good to me, you're so good to me\n\n[Chorus]\nYou make me so hot Yeah, make me wanna drop\nYou're so ridiculous, I can barely stop\nI can hardly breathe, you make me wanna scream\nYou're so fabulous You're so good to me\nYou're so good to me, baby, baby\nYou're so good to me, baby, baby\n\n[Outro]\nYou're so good14Embed"", 'default'",0,Hot,Avril Lavigne,4mAHzwnAu5zLe69Zy6k2hK,0.519,0.767,4,-3.747,1,0.0379,0.00483,1.18e-06,0.354,0.477,144.096,audio_features,4mAHzwnAu5zLe69Zy6k2hK,spotify:track:4mAHzwnAu5zLe69Zy6k2hK,https://api.spotify.com/v1/tracks/4mAHzwnAu5zLe69Zy6k2hK,https://api.spotify.com/v1/audio-analysis/4mAHzwnAu5zLe69Zy6k2hK,206128,4
339,Eddie_Rabbitt___Suspicions,happy,"""Suspicions LyricsI'm so glad that I met you, baby\nAnd I'm so proud\nWhen we walk down the street\nAnd I know it's crazy to worry like I do\nBut I get this feeling that I'm losing you\n\nI get these suspicions\nEven though I know that you love me, baby\nAnd I really shouldn't feel this way\n\nSuspicions\nI can't help it\nYou're just so good looking\nI'm afraid somebody's gonna steal you away from me\nWhen I go out to a party with you\nYou always turn every head in the room\nAnd I just know what's on every man's mind\nI try to fight it\nBut it gets me sometimes\n\nI get these suspicions\nEven though I know that you love me, baby\nAnd I really shouldn't feel this way\n\nOoh, suspicions\nI can't help it\nYou're just so good looking\nI'm afraid somebody's gonna steal you away from me\n\nOoh, suspicions\n\nWhen I'm with you\nI feel so satisfied\nThe way you touch me when you lay by my side\n\nAnd that look\nYou get in your eyes when we love\nIt makes me hate myself for what I'm thinking of\n\nI get these suspicions\nEven though I know that you love me, baby\nAnd I really shouldn't feel this way\nYou might also likeOoh, suspicions\nI can't help it\nYou're just so good looking\nI'm afraid somebody's gonna steal you away from me\n\nSuspicions\nEven though I know that you love me, baby\nAnd I really shouldn't feel this way\n\nOoh, suspicions\nI can't help it you're just so good looking\nI'm afraid somebody's gonna steal you away from me\n\nOoh, suspicions\nEven though I know that you love me, baby\nAnd I really shouldn't feel this wayEmbed"", 'default'",0,Suspicions,Eddie Rabbitt,0tu8zanBQ1clyZF67Nf4DW,0.801,0.407,1,-8.453,0,0.0513,0.797,0.0,0.119,0.32,100.961,audio_features,0tu8zanBQ1clyZF67Nf4DW,spotify:track:0tu8zanBQ1clyZF67Nf4DW,https://api.spotify.com/v1/tracks/0tu8zanBQ1clyZF67Nf4DW,https://api.spotify.com/v1/audio-analysis/0tu8zanBQ1clyZF67Nf4DW,166387,4
340,Cat_Power___Nude_As_The_News,calm,"""Nude as the News LyricsI still have a flame gun\nFor the cute, cute, cute ones\n\nAnd I saw your hand\nWith a loose grip\nOn a tight ship\n\nI still have a flame gun\nFor the cute ones\nTo burn out all your tricks\nAnd I saw your hand\nWith a loose grip\nOn a very tight ship\nAnd I know\nIn the cold light\nThere's a very big man\nThere's a very big man\nLeading us into\nTemptation\n\nJackson, Jesse, I've got a son in me\nJackson, Jesse, I've got a son in me\n\nAnd he's related to you\nHe's related to you\nHe is waiting to meet you\n\nHe's related to you\nHe's related to you\nHe is dying to meet you\n\nBackhand, role reversal\nWhere is someone?\nBackhand, reversible roles\nI know there's someone\n\nI still have a flame gun\nFor the cute ones\nTo burn out all your tricks\nAnd I saw your hand\nWith a loose grip\nOn such a tight ship\nYou might also likeAnd I know in the cold light\nThere's a very big man\nLeading us into\nTemptation\n\nJackson, Jesse, I've got a son in me\nJackson, Jesse, I've got a son in me\n\nAnd he's related to you\nHe's related to you\nHe is waiting to meet you\n\nHe's related to you\nHe's related to you\nHe is dying to meet you\n\nHe's related to you\nHe's related to you\nHe's related to you\nHe's nude as the news, nude as the news\nNude as the news, nude as the news\nAll over, all over, all over, all over, all over, all over, all over\nYouEmbed"", 'default'",2,Nude As The News,Cat Power,7kqgFE6P65gMjSmbypNZng,0.303,0.784,11,-9.477,1,0.124,0.0408,1.18e-06,0.229,0.191,148.792,audio_features,7kqgFE6P65gMjSmbypNZng,spotify:track:7kqgFE6P65gMjSmbypNZng,https://api.spotify.com/v1/tracks/7kqgFE6P65gMjSmbypNZng,https://api.spotify.com/v1/audio-analysis/7kqgFE6P65gMjSmbypNZng,107342,4
341,Cassandra_Wilson___Children_Of_The_Night,sad,"""Children of the Night LyricsLate at night\nWhen all the world is safe within their dreams\nI walk the shadows\nLate at night\nAn empty feeling creeps within my soul\nI feel so lonely\n\nSo I go into the darkness of the night\nAll alone I walk the streets until I find\nSomeone who is just like me\nSearching for some company\nChildren of the night\n\nLate at night\nA restless feeling takes control of me\nAnd I can't fight it\n\nLate at night\nI feel the need for someone who like me\nNeeds understanding\n\nSo again, I'll search the darkness of the night\nAll alone, I'll walk each street until I find\nSomeone who is just like me\nSearching for some company\n\nChildren of the night\nChildren of the night\n...You might also likeEmbed"", 'default'",1,Children Of The Night,Cassandra Wilson,4jzprXgdLdIE7IBh5ItTrL,0.329,0.539,8,-13.054,1,0.158,0.111,0.0,0.428,0.173,96.977,audio_features,4jzprXgdLdIE7IBh5ItTrL,spotify:track:4jzprXgdLdIE7IBh5ItTrL,https://api.spotify.com/v1/tracks/4jzprXgdLdIE7IBh5ItTrL,https://api.spotify.com/v1/audio-analysis/4jzprXgdLdIE7IBh5ItTrL,123861,4
342,Billy_Preston___You_Are_So_Beautiful,happy,"""You Are So Beautiful LyricsYou are so beautiful to me\nYou are so beautiful to me\nCan't you see?\n\nYou're everything that I hoped for and what's more\nYou're everything I need\nYou are so beautiful, baby, to me\n\nYou're everything that I hoped for and what's more\nYou're everything I need\nYou are so beautiful, baby, to me\nSuch joy and happiness you bring\nI want to thank you, baby\nSuch joy and happiness you bring\nJust like a dream\nYour light of guiding lights shining in the night\nYou're Heaven's gift to me, hey, hey\n\nYou are so beautiful You're beautiful, baby\nYou are so beautiful Your eyes, your eyes, your eyes\nYou are so beautiful And your smile, your smile\nYou are so beautiful Your attitude\nYou are so beautiful I can't help but love you, yeah\nYou are so beautiful Woah, you're beautiful, baby\nYou are so beautiful Your legs, your legs, your legs\nYou are so beautiful Your eyes, your eyes, you're beautiful, baby\nYou are so beautiful Your lips, your lips, your sweet lips, baby\nYou are so beautiful I love you, I love you, baby\nYou are so beautiful Mhm, you're the joy of my life, girl\nYou are so beautiful Thank you baby, for being so beautiful\nYou are so beautiful I just wanna thank you, baby, yeah\nYou are so beautiful For being beautiful to me, girl, yeah\nYou are so beautiful I just love you for that, baby, I love you for that, babyYou might also likeEmbed"", 'default'",0,You Are So Beautiful,Billy Preston,3h811qZOiYrzywyFiRCIUT,0.336,0.539,8,-7.823,1,0.0352,0.603,0.0012,0.122,0.385,137.323,audio_features,3h811qZOiYrzywyFiRCIUT,spotify:track:3h811qZOiYrzywyFiRCIUT,https://api.spotify.com/v1/tracks/3h811qZOiYrzywyFiRCIUT,https://api.spotify.com/v1/audio-analysis/3h811qZOiYrzywyFiRCIUT,289027,4
343,A_Static_Lullaby___The_Jesus_Haircut,sad,"""The Jesus Haircut LyricsIt's time we took this holiday\nWe thank you and send you our regards\nThe beach is great this time of year, fourth of June\nWe've seen our first sight of snow\n\nAnd this was beautiful\nAnd this is beautiful\nAnd this was beautiful\nAnd this is beautiful\n\nAnd you might feel\nThat this is better way of saying\nWe trusted you\nWe trusted you, we trusted you\nPraise, fuck, destroy\nPraise, fuck, destroy\nPraise, fuck, destroy\nPraise, fuck, destroy\n\nAnd maybe we're saying you lost your tongue\nBehind your plate of lies\nWe know you're starving for\nThe chance to make this right\n\nA silent song that's left of your\nImportant stories\nBut the honest have let you go for\nBreach of your contract\n\nAnd you might feel\nThat this is better way of saying\nWe trusted you\nWe trusted you, we trusted you\n\nPraise, fuck, destroy\nPraise, fuck, destroy\nPraise, fuck, destroy\nPraise, fuck, destroy\n\nWe trusted you\nI trusted you\nYou might also likeWe've all played the part\nWe've all played the part\n\nPlayed the part\nPlayed the part\nPlayed the partEmbed"", 'default'",1,The Jesus Haircut,A Static Lullaby,12zrQNvy6mZSG4DqpaxvQ9,0.0753,0.0353,7,-29.257,1,0.0466,0.952,0.971,0.0895,0.0389,80.273,audio_features,12zrQNvy6mZSG4DqpaxvQ9,spotify:track:12zrQNvy6mZSG4DqpaxvQ9,https://api.spotify.com/v1/tracks/12zrQNvy6mZSG4DqpaxvQ9,https://api.spotify.com/v1/audio-analysis/12zrQNvy6mZSG4DqpaxvQ9,197463,5
344,DePhazz___Better_Now,happy,"""Better now Lyrics, one shot back\n, don't see what happen\n, crypt\nHappen\n, seeds of ecstacy when ecstacy is applied\n, eternal\n...they're no good to me\n...is nothing\nNothing is good\nNothing is far too smart for me\n, for me\nSuper [christ?]\nOnly a cure, ripped up\n, it never ceases it never creases\n, give me my life I'm, today\n,\nNothing is uncomplicated\n, fucked up to me\nNature is nervous\nRespect just enough\nRespect just enough\nBullshit?\nIts no fun\nIts no fun\nIts a compromise? none\nBullshit it never ceases it never creases\n,-cation for the next, that goddamn hole\n...this time\nToo manydecisions\n...fill the hole\n,You might also likeEmbed"", 'default'",0,Better Now,DePhazz,3jaWdmrGfB7cUC9R83cwrr,0.777,0.827,11,-8.784,0,0.0404,0.219,0.515,0.582,0.933,127.833,audio_features,3jaWdmrGfB7cUC9R83cwrr,spotify:track:3jaWdmrGfB7cUC9R83cwrr,https://api.spotify.com/v1/tracks/3jaWdmrGfB7cUC9R83cwrr,https://api.spotify.com/v1/audio-analysis/3jaWdmrGfB7cUC9R83cwrr,177613,4
345,Erasure___Love_To_Hate_You,happy,"""Love to Hate You Lyrics[Intro]\nWoah-oh-oh-oh\nWoah-oh-oh-oh\nWoah-oh-oh-oh\nWoah-oh-oh-oh\nWoah-oh-oh-oh\nWoah-oh-oh-oh\n\n[Verse 1]\nI'm crazy flowing over with ideas\nA thousand ways to woo a lover so sincere\nLove and hate, what a beautiful combination\nSending shivers up and down my spine\n[Verse 2]\nFor every Casanova that appears\nMy sense of hesitation disappears\nLove and hate, what a beautiful combination\nSending shivers up and down my spine\n\n[Pre-Chorus]\nAnd the lovers that you sent for me\nDidn't come with any satisfaction guarantee\nSo I return them to the sender\nAnd the note attached will read\n\n[Chorus]\nHow I love to hate you\nI love to hate you\nI love to hate you\nI love to hate you\n\n[Verse 3]\nOh, you really still expect me to believe\nEvery single letter I receive\nSorry what a shameful situation\nSending shivers up and down my spine\n\n[Verse 4]\nOoh, I like to read murder mystery\nI like to know the killer isn't me\nLove and hate, what a beautiful combination\nSending shivers make me quiver\nFeel it slither up and down my spine\nYou might also like[Pre-Chorus]\nAnd the lovers that you sent for me\nDidn't come with any satisfaction guarantee\nSo I return them to the sender\nAnd the note attached will read\n\n[Chorus]\nHow I love to hate you\nI love to hate you\nI love to hate you\nI love to hate you\n\n[Pre-Chorus]\nAnd the lovers that you sent for me\nDidn't come with any satisfaction guarantee\nSo I return them to the sender\nAnd the note attached will read\n\nHow I love to hate you\nI love to hate you\n\nAnd the lovers that you sent for me\nDidn't come with any satisfaction guarantee\nSo I return them to the sender\nAnd the note attached will read\n[Outro]\nHow I love to hate you\nI love to hate you\nI love to hate you\nI love to hate you\nI love to hate you\nI love to hate you2Embed"", 'default'",0,Love To Hate You,Erasure,3vBJYivIcof1w9UCXq6wtx,0.561,0.976,8,-2.041,1,0.334,0.000871,0.399,0.387,0.231,140.158,audio_features,3vBJYivIcof1w9UCXq6wtx,spotify:track:3vBJYivIcof1w9UCXq6wtx,https://api.spotify.com/v1/tracks/3vBJYivIcof1w9UCXq6wtx,https://api.spotify.com/v1/audio-analysis/3vBJYivIcof1w9UCXq6wtx,194536,1
346,Job_For_A_Cowboy___The_Divine_Falsehood,happy,"'The Divine Falsehood LyricsI stood in the sand from the mouth of the sea And I watched a serpent rise from its depths\nUpon his horns rested ten crowns\nAs the discord of trumpets grew unnerving\n\nIts perception giving an overruling mentality of authority and supremacy\nAll dwellers of earth shall pray and worship this form of a single demon\nWhose names are not written in ink or blood in the Book of the Life of the Lamb\nShall be slained from the foundation of this declining and now decaying world\n\nI stood in the sand from the mouth of the sea And I watched a serpent rise from its depths\nUpon his horns rested ten crowns\nAs the discord of trumpets grew unnerving\nIts perception giving an overruling mentality of authority and supremacy\nAll dwellers of earth shall pray and worship this form of a single demon\nWhose names are not written in ink or blood in the Book of the Life of the Lamb\nShall be slained from the foundation of this declining and now decaying world\n\nI stood in the sand from the mouth of the sea And I watched a serpent rise from its depths\nUpon his horns rested ten crowns\nAs the discord of trumpets grew unnerving\n\nIts perception giving an overruling mentality of authority and supremacy\nAll dwellers of earth shall pray and worship this form of a single demon\nWhose names are not written in ink or blood in the Book of the Life of the Lamb\nShall be slained from the foundation of this declining and now decaying world\n\nIts perception giving an overruling mentality of authority and supremacy\nAll dwellers of earth shall pray and worship this form of a single demon\nWhose names are not written in ink or blood in the Book of the Life of the Lamb\nShall be slained from the foundation of this declining and now decaying world\n\nIts perception giving an overruling mentality of authority and supremacy\nAll dwellers of earth shall pray and worship this form of a single demon\nWhose names are not written in ink or blood in the Book of the Life of the Lamb\nShall be slained from the foundation of this declining and now decaying world\n\nIts perception giving an overruling mentality of authority and supremacy\nAll dwellers of earth shall pray and worship this form of a single demon\nWhose names are not written in ink or blood in the Book of the Life of the Lamb\nShall be slained from the foundation of this declining and now decaying worldYou might also likeEmbed', 'default'",0,The Divine Falsehood,Job For A Cowboy,1nVDVlKoiEOU4DY9N66CDO,0.532,0.991,6,-3.109,1,0.0851,0.0395,0.112,0.412,0.282,141.981,audio_features,1nVDVlKoiEOU4DY9N66CDO,spotify:track:1nVDVlKoiEOU4DY9N66CDO,https://api.spotify.com/v1/tracks/1nVDVlKoiEOU4DY9N66CDO,https://api.spotify.com/v1/audio-analysis/1nVDVlKoiEOU4DY9N66CDO,263800,4
